"Letter","Synapses","Sex","Treatment","Time","ID","P1","P2","X","Y","Age","Animal","Category","Cell"
"P","Glutamate","Male","Control",24.5,"23609026",-46.81755447,-27.89665604,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",24.58333333,"23609026",-49.3217926,-33.45265198,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",24.66666667,"23609026",-15.58191681,-13.14051056,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",24.75,"23609026",-24.13581467,-20.47370529,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",24.83333333,"23609026",-2.65682435,-35.61581039,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",24.91666667,"23609026",-13.5623703,-28.2108078,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",25,"23609027",-27.85177803,-15.64474678,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",25.08333333,"23609027",-23.15745544,-40.24729919,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",25.16666667,"23609027",-6.516400337,-49.85136032,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",25.25,"23609027",-32.43838882,-29.38663292,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",25.33333333,"23609027",-4.676370144,-61.43906403,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",25.41666667,"23609027",-6.022733688,-31.65749931,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",25.5,"23609027",-10.91452217,-21.29049873,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",25.58333333,"23609027",-5.044376373,-21.52386856,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",25.66666667,"23609027",-16.84749794,-30.27523232,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",25.75,"23609027",-24.44996643,-48.86402893,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",25.83333333,"23609027",-5.071303368,-58.17189026,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",25.91666667,"23609027",-31.4690094,-15.59986782,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",26,"23609027",-28.17490578,-23.90244484,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",26.08333333,"23609027",-39.99597931,-12.530159,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",26.16666667,"23609027",-40.2024231,-5.412382126,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",26.25,"23609027",-7.548612595,-32.57302856,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",26.33333333,"23609027",-5.591897488,-31.22666359,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",26.41666667,"23609027",-7.081873417,-55.29964828,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",26.5,"23609027",-6.121467113,-10.39392853,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",26.58333333,"23609027",-37.76101685,-43.25418091,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",26.66666667,"23609027",-6.363812447,-19.79154778,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",26.75,"23609027",-14.89975834,-23.44468117,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",26.83333333,"23609027",-5.268770218,-12.59298897,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",26.91666667,"23609027",-18.0502491,-7.063921928,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",27,"23609027",-5.214915752,-54.65339279,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",27.08333333,"23609027",-44.60951996,-34.84389496,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",27.16666667,"23609027",-45.9199791,-28.21978378,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",27.25,"23609027",-33.9373436,-47.97542953,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",27.33333333,"23609027",-15.53703785,-42.39250565,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",27.41666667,"23609027",-20.71604919,-17.05393982,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",27.5,"23609027",-30.64323807,-26.37077713,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",27.58333333,"23609027",-4.945642948,-35.4632225,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",27.66666667,"23609027",-25.34754181,-10.08875275,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",27.75,"23609027",-5.762436867,-55.20091248,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",27.83333333,"23609027",-7.611443043,-53.38780975,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",27.91666667,"23609027",-17.68224335,-95.19689178,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",28,"23609027",-15.17800713,-43.25418091,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",28.08333333,"23609027",-29.30585098,-8.553897858,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",28.16666667,"23609027",-7.952521801,-46.40467072,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",28.25,"23609027",-26.07457733,-33.39879608,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",28.33333333,"23609027",-37.26734924,-48.86402893,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",28.41666667,"23609027",-4.200654984,-25.56295967,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",28.5,"23609027",-28.2646637,-47.7959137,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",28.58333333,"23609027",-4.110897064,-52.3286705,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",28.66666667,"23609027",-38.24570465,-5.897073269,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",28.75,"23609027",-39.31381989,-31.98960304,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",28.83333333,"23609027",-6.588206768,-45.65070724,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",28.91666667,"23609027",-18.32849884,-18.32849884,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",29,"23609027",-6.686939716,-7.907642841,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",29.08333333,"23609027",-48.27162933,-48.27162933,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",29.16666667,"23609027",-21.97265625,-10.98632813,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",29.25,"23609027",-46.57521057,-32.53712463,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",29.33333333,"23609027",-4.030115604,-56.52035141,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",29.41666667,"23609027",-16.15636444,-35.68761444,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",29.5,"23609027",-26.37077713,-14.7740984,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",29.58333333,"23609027",-2.261891127,-55.97282791,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",29.66666667,"23609027",-48.19982147,-5.475212574,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",29.75,"23609027",-38.62268829,-25.80530548,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",29.83333333,"23609027",-29.4943409,-39.2599678,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",29.91666667,"23609027",-27.34913635,-5.986830711,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",30,"23609028",-41.9258,-32.1601,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",30.08333333,"23609029",-31.56774139,-18.75035858,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",30.16666667,"23609029",-6.300982475,-40.48067093,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",30.25,"23609029",-6.821576118,-23.30106926,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",30.33333333,"23609029",-23.63317108,-6.543327808,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",30.41666667,"23609029",-18.9388504,-31.75623322,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",30.5,"23609029",-7.099824905,-46.162323,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",30.58333333,"23609029",-6.408691406,-32.65380859,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",30.66666667,"23609029",-8.500042915,-19.48637199,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",30.75,"23609029",-17.84380722,-26.99908066,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",30.83333333,"23609029",-6.911334038,-41.09102249,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",30.91666667,"23609029",-19.8274498,-10.67217636,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",31,"23609029",-25.53603172,-18.82216454,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",31.08333333,"23609029",-4.68534565,-37.03397751,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",31.16666667,"23609029",-3.644157887,-4.864861012,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",31.25,"23609029",-4.012164116,-43.68501663,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",31.33333333,"23609029",-22.44837189,-26.11048126,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",31.41666667,"23609029",-5.457261086,-26.81956482,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",31.5,"23609029",-81.93969727,-31.89086914,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",31.58333333,"23609029",-27.41196632,-24.97056007,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",31.66666667,"23609029",-22.95101357,-43.7029686,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",31.75,"23609029",-18.45415878,-31.88189316,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",31.83333333,"23609029",-20.68014717,-37.76998901,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",31.91666667,"23609029",-36.01074219,-4.272460938,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",32,"23609029",-9.451473236,-41.80010605,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",32.08333333,"23609029",-28.58778954,-39.57411957,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",32.16666667,"23609029",-27.86973,-32.75254059,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",32.25,"23609029",-17.43092346,-16.8205719,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",32.33333333,"23609029",-20.40189934,-16.1294384,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",32.41666667,"23609029",-8.32052803,-21.74826241,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",32.5,"23609029",-18.69650459,-58.36935425,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",32.58333333,"23609029",-20.92249298,-12.98792267,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",32.66666667,"23609029",-34.2335434,-54.37514496,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",32.75,"23609029",-10.73500729,-83.97719574,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",32.83333333,"23609029",-39.69977951,-52.51716232,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",32.91666667,"23609029",-27.6184082,-14.80102539,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",33,"23609029",-23.83063889,-29.93415451,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",33.08333333,"23609029",-7.243436813,-22.50222588,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",33.16666667,"23609029",-6.776697636,-47.67025375,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",33.25,"23609029",-7.961497784,-35.42731857,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",33.33333333,"23609029",-26.98112869,-2.567066908,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",33.41666667,"23609029",-8.975758553,-52.31071854,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",33.5,"23609029",-12.21600723,-23.81268692,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",33.58333333,"23609029",-40.83969879,-1.16684854,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",33.66666667,"23609029",-6.372788429,-8.814194679,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",33.75,"23609029",-5.708582401,-47.82284164,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",33.83333333,"23609029",-5.107206345,-65.53201294,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",33.91666667,"23609029",-33.08464432,-41.62956619,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",34,"23609029",-5.762436867,-17.96946716,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",34.08333333,"23609029",-24.24352264,-37.67125702,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",34.16666667,"23609029",-20.21340752,-29.97903252,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",34.25,"23609029",1.633587956,-38.03926468,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",34.33333333,"23609029",-8.778291702,-36.24411011,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",34.41666667,"23609029",-4.622515678,-19.88130379,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",34.5,"23609029",-9.72074604,-18.87602043,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",34.58333333,"23609029",-5.915024757,-16.90135193,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",34.66666667,"23609029",-5.906048775,-59.00663376,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",34.75,"23609029",-6.615133762,-7.835836887,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",34.83333333,"23609029",-10.00797081,-49.0704689,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",34.91666667,"23609029",-4.667394161,-36.40567398,165.2896875,331.7375,39,9,2,"9.2.1"
"P","Glutamate","Male","Control",35,"23609029",-29.95210457,-3.706988096,165.2896875,331.7375,39,9,2,"9.2.1"
"R","Glutamate","Male","Control",0,"23612003",-50.03087616,-9.137321472,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",0.083333333,"23612003",-8.024328232,-20.84171104,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",0.166666667,"23612003",-29.82644463,-18.22976494,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",0.25,"23612003",-43.20930099,-19.40559006,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",0.333333333,"23612003",-35.83122635,-19.96208572,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",0.416666667,"23612003",-18.4990387,-22.77149963,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",0.5,"23612003",-7.00109148,-18.59777069,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",0.583333333,"23612003",-14.81897736,-37.40198517,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",0.666666667,"23612003",-13.0956316,-8.212819099,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",0.75,"23612003",-24.68333435,-25.29368591,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",0.833333333,"23612003",-37.10578537,-20.01594162,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",0.916666667,"23612003",-47.25736618,-8.194867134,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",1,"23612003",-12.61093998,-7.117776394,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",1.083333333,"23612003",-46.56623459,-6.893382549,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",1.166666667,"23612003",-18.99270439,-31.8100872,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",1.25,"23612003",-32.29477692,-13.37387943,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",1.333333333,"23612003",-8.509018898,-32.31272888,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",1.416666667,"23612003",-7.566564083,-6.345860958,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",1.5,"23612003",-21.86494637,-26.1374073,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",1.583333333,"23612003",-16.15636444,-31.4151535,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",1.666666667,"23612003",-21.47001457,-21.47001457,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",1.75,"23612003",-40.31910706,-11.0222311,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",1.833333333,"23612003",-28.91989326,-31.97165108,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",1.916666667,"23612003",-30.07776642,-17.26038361,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",2,"23612003",-25.04236603,-13.44568634,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",2.083333333,"23612003",-26.22716522,-12.18907928,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",2.166666667,"23612003",-14.3791647,-21.7033844,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",2.25,"23612003",-15.9050436,-19.56715393,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",2.333333333,"23612003",-40.99228668,-1.929787993,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",2.416666667,"23612003",-17.43989754,-31.47798347,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",2.5,"23612003",-13.96627998,-49.97702026,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",2.583333333,"23612003",-32.34863281,-7.934570313,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",2.666666667,"23612003",-31.28051758,-8.087158203,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",2.75,"23612003",-4.137824535,-22.44837189,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",2.833333333,"23612003",-4.478903294,-15.4652319,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",2.916666667,"23612003",-19.56715393,-18.34645081,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",3,"23612003",-24.00117683,-7.5216856,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",3.083333333,"23612003",-36.43260193,-9.577134132,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",3.166666667,"23612003",-43.9453125,-23.80371094,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",3.25,"23612003",-25.67964363,-15.91401958,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",3.333333333,"23612003",-24.01015282,-9.972067833,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",3.416666667,"23612003",-21.69440842,-18.6426506,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",3.5,"23612003",-23.22028732,-9.182200432,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",3.583333333,"23612003",-17.56555939,-15.12415314,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",3.666666667,"23612003",-12.74557686,-20.06979561,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",3.75,"23612003",-28.19285583,-19.64793396,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",3.833333333,"23612003",-12.38654613,-27.03498459,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",3.916666667,"23612003",-20.69809914,-25.58091164,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",4,"23612003",-10.09772778,-18.03229904,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",4.083333333,"23612003",-17.31423759,-11.21072197,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",4.166666667,"23612003",-13.86754608,-19.97106171,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",4.25,"23612003",-25.58988762,-26.81059074,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",4.333333333,"23612003",-5.071303368,-17.27833557,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",4.416666667,"23612003",-18.77728653,-23.66009903,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",4.5,"23612003",-37.27632523,-4.317339897,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",4.583333333,"23612003",-34.00914764,-17.52965546,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",4.666666667,"23612003",-6.399715424,-30.20342636,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",4.75,"23612003",-25.0064621,-20.73400116,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",4.833333333,"23612003",-14.02910995,-8.535945892,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",4.916666667,"23612003",-20.58141327,-19.97106171,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",5,"23612004",-43.20930099,-19.40559006,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",5.083333333,"23612004",-6.902358055,-30.70606995,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",5.166666667,"23612004",-26.80161476,-9.711770058,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",5.25,"23612004",-13.75086212,-14.97156525,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",5.333333333,"23612004",-23.57034111,-17.46682549,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",5.416666667,"23612004",-25.8950634,-16.1294384,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",5.5,"23612004",-12.38654613,-31.30744553,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",5.583333333,"23612004",-8.751364708,-53.30702972,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",5.666666667,"23612004",-13.10460663,-28.97374725,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",5.75,"23612004",-30.79582596,-24.69231033,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",5.833333333,"23612004",-25.91301346,-34.45793533,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",5.916666667,"23612004",-33.87451172,-8.239746094,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",6,"23612004",-22.55607986,-24.38713455,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",6.083333333,"23612004",-22.67276573,-13.51749229,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",6.166666667,"23612004",-30.35601425,-16.92827988,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",6.25,"23612004",-18.06820107,-14.40609169,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",6.333333333,"23612004",-30.14957237,-27.09781456,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",6.416666667,"23612004",-29.24302101,-10.32212162,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",6.5,"23612004",-12.04546738,-29.74566269,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",6.583333333,"23612004",-20.20443153,-7.387049198,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",6.666666667,"23612004",-26.05662537,-23.00486755,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",6.75,"23612004",-30.29318428,-10.76193428,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",6.833333333,"23612004",-40.9833107,-34.26944351,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",6.916666667,"23612004",-33.54240799,-24.38713455,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",7,"23612004",-12.9968977,-33.13850021,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",7.083333333,"23612004",-18.2477169,-42.6617775,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",7.166666667,"23612004",-24.02810478,-30.74197197,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",7.25,"23612004",-4.299388409,-35.42731857,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",7.333333333,"23612004",-33.03079224,-22.0444622,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",7.416666667,"23612004",-36.23513794,-16.09353447,418.733875,348.324375,28,10,2,"10.1.1"
"R","Glutamate","Male","Control",7.5,"23612004",-22.95998955,-17.46682549,418.733875,348.324375,28,10,2,"10.1.1"
